city,neighbourhood,property_type,accommodates,bedrooms,bathrooms,beds,review_score,reviews_count,superhost,amenity_count,cleaning_fee,month,price,suggested_price,price_delta,quality_index
Tokyo,Asakusa,Entire home/apt,7,2,1,2,4.44,20,0,14,35.0,5,123.38,129.74598596101896,6.365985961018964,2.5
Mumbai,Powai,Private room,7,1,1,1,4.45,41,0,13,8.0,7,25.61,24.131583333333303,-1.4784166666666962,2.4850000000000003
Dubai,Downtown,Entire home/apt,3,2,1,3,4.86,32,0,3,25.0,1,95.17,97.73705247557494,2.5670524755749398,2.49
Paris,Bastille,Entire home/apt,2,1,1,1,4.61,58,0,22,3.0,6,113.01,105.47446891848091,-7.535531081519096,2.745
New York,Manhattan,Entire home/apt,2,2,1,3,4.87,118,0,15,9.0,2,116.71,120.35107037640465,3.641070376404656,2.735
Bengaluru,Koramangala,Entire home/apt,3,2,1,2,4.15,116,0,15,28.0,4,44.29,61.039300000000004,16.749300000000005,2.375
London,Kensington,Entire home/apt,2,1,1,2,3.82,90,0,2,2.0,11,68.45,90.08336470463364,21.633364704633635,1.95
Bengaluru,Koramangala,Entire home/apt,2,2,1,3,4.55,68,0,7,34.0,2,59.84,63.684050000000006,3.844050000000003,2.415
Mumbai,Colaba,Entire home/apt,9,2,1,3,4.49,45,0,9,1.0,8,38.39,37.83008333333334,-0.5599166666666591,2.4250000000000003
New York,Manhattan,Entire home/apt,7,1,1,1,4.86,7,1,5,31.0,7,156.98,152.12637199874672,-4.85362800125327,2.58
Dubai,Deira,Entire home/apt,2,1,2,1,4.33,71,1,14,17.0,11,64.32,90.26252170859074,25.942521708590746,2.495
Bengaluru,HSR Layout,Private room,6,1,1,1,4.67,116,1,20,29.0,9,37.17,46.83833333333329,9.668333333333287,2.7849999999999997
Sydney,Manly,Entire home/apt,3,2,1,2,4.13,57,0,9,38.0,3,89.5,99.19558268901473,9.695582689014728,2.245
Dubai,Jumeirah,Entire home/apt,3,2,1,2,4.63,79,1,8,15.0,9,101.11,94.52417693669732,-6.5858230633026835,2.525
San Francisco,SoMa,Private room,5,1,1,2,5.0,45,0,11,39.0,5,111.94,90.13502242111531,-21.80497757888469,2.72
London,Kensington,Shared room,7,2,1,3,4.69,92,0,13,20.0,3,60.16,66.75643584215916,6.596435842159167,2.6050000000000004
Bengaluru,Indiranagar,Shared room,5,1,1,2,4.28,32,0,11,38.0,11,36.26,50.22508333333333,13.965083333333332,2.3600000000000003
Paris,Le Marais,Entire home/apt,6,2,1,2,4.55,29,0,16,22.0,12,132.47,121.78740685631465,-10.682593143685352,2.5949999999999998
Dubai,Jumeirah,Entire home/apt,3,2,1,3,4.65,114,0,9,13.0,4,79.45,97.14925174985514,17.699251749855136,2.5050000000000003
Bengaluru,Whitefield,Entire home/apt,6,1,1,1,5.0,47,0,18,6.0,1,41.49,35.3614,-6.128599999999999,2.86
New York,Brooklyn,Private room,7,1,1,2,4.13,61,1,12,23.0,4,79.36,74.86002269014952,-4.499977309850479,2.3549999999999995
New York,Queens,Entire home/apt,4,1,2,2,4.84,58,0,12,28.0,11,117.72,116.6386737399171,-1.0813262600829034,2.66
Paris,Bastille,Entire home/apt,8,2,1,2,4.98,45,0,4,37.0,7,142.87,124.03443139005371,-18.835568609946293,2.5700000000000003
Mumbai,Powai,Private room,4,2,1,2,4.76,60,0,15,17.0,12,31.34,33.865083333333295,2.5250833333332956,2.6799999999999997
Dubai,Downtown,Entire home/apt,7,2,1,2,4.83,48,0,7,11.0,5,106.07,96.70305973718881,-9.366940262811184,2.555
Austin,Zilker,Entire home/apt,3,2,1,2,4.19,26,0,16,25.0,6,87.02,89.22599999999997,2.2059999999999746,2.415
Tokyo,Shibuya,Private room,2,1,1,1,4.55,73,0,18,20.0,11,72.86,70.21931882824222,-2.6406811717577767,2.635
London,Camden,Entire home/apt,5,2,1,3,4.41,21,0,23,6.0,10,101.34,97.87324235240531,-3.46675764759469,2.665
Bengaluru,HSR Layout,Hotel room,6,2,2,3,4.38,81,0,7,9.0,2,29.67,30.52050000000001,0.8505000000000074,2.33
Dubai,Downtown,Entire home/apt,6,2,1,3,4.06,18,0,12,29.0,1,93.04,99.2225153991736,6.182515399173596,2.2699999999999996
Bengaluru,Koramangala,Entire home/apt,4,2,1,2,4.79,85,0,6,32.0,10,70.93,63.161133333333325,-7.768866666666682,2.515
San Francisco,Nob Hill,Entire home/apt,6,1,1,2,4.41,42,0,10,33.0,9,147.26,141.17982714297236,-6.080172857027634,2.4050000000000002
Tokyo,Ginza,Entire home/apt,2,2,1,2,4.44,93,0,7,6.0,12,105.9,105.78293463655397,-0.1170653634460308,2.3600000000000003
Mumbai,Bandra,Private room,6,1,1,2,4.51,99,0,23,19.0,7,60.34,53.35016666666671,-6.989833333333294,2.715
Austin,Downtown,Entire home/apt,8,2,1,2,4.5,100,0,13,27.0,12,136.42,105.62456666666665,-30.795433333333335,2.51
Bengaluru,Whitefield,Entire home/apt,4,2,1,3,4.1,110,0,13,16.0,3,52.27,49.16516666666676,-3.1048333333332465,2.3099999999999996
London,Kensington,Entire home/apt,2,1,1,1,4.64,59,0,4,9.0,4,87.54,98.53979935293914,10.999799352939135,2.4
London,Camden,Private room,3,1,2,1,4.11,40,0,2,13.0,12,52.98,48.834993374727034,-4.145006625272963,2.095
New York,Staten Island,Private room,5,3,1,3,4.56,26,0,7,4.0,6,50.73,50.697563068204154,-0.03243693179584284,2.42
Austin,Zilker,Entire home/apt,5,1,1,2,4.66,74,1,16,16.0,10,80.53,84.74175000000005,4.211750000000052,2.6999999999999997
Tokyo,Shibuya,Entire home/apt,6,1,1,1,4.1,23,0,3,11.0,10,80.29,94.30982486767653,14.019824867676519,2.11
Sydney,Newtown,Private room,2,1,1,2,4.33,101,1,8,21.0,7,73.12,66.92408733964116,-6.195912660358843,2.375
Dubai,Jumeirah,Private room,3,2,1,2,4.33,52,0,3,39.0,6,83.97,77.70969244569629,-6.260307554303708,2.225
Paris,1st Arr.,Entire home/apt,2,2,1,3,4.49,44,0,11,2.0,3,90.75,97.56053690297993,6.810536902979933,2.4650000000000003
Dubai,Jumeirah,Entire home/apt,7,1,1,1,4.32,56,0,7,24.0,5,89.14,101.38915392371588,12.24915392371588,2.3000000000000003
San Francisco,Sunset,Private room,3,2,1,3,4.47,57,0,14,38.0,1,89.92,87.47464898829888,-2.4453510117011206,2.5149999999999997
San Francisco,Nob Hill,Entire home/apt,4,3,2,3,4.48,135,1,17,38.0,11,174.65,157.85933531746025,-16.790664682539756,2.63
Paris,Montmartre,Entire home/apt,3,1,2,2,5.0,18,0,4,24.0,9,94.3,101.32330873533807,7.023308735338077,2.58
Paris,Le Marais,Private room,7,1,1,1,4.51,13,1,7,35.0,4,77.9,80.79924054189402,2.8992405418940166,2.445
Austin,Downtown,Entire home/apt,8,1,1,2,4.28,66,0,10,2.0,7,62.97,60.93791666666665,-2.032083333333347,2.3400000000000003
San Francisco,SoMa,Entire home/apt,3,2,1,2,4.57,3,0,11,36.0,3,126.92,129.35911231748642,2.439112317486419,2.5050000000000003
New York,Brooklyn,Entire home/apt,6,1,1,1,4.83,41,1,14,27.0,12,123.86,116.47833044056992,-7.38166955943008,2.745
Austin,Downtown,Entire home/apt,8,2,1,3,4.88,92,0,13,27.0,1,104.8,100.68226875000002,-4.117731249999977,2.7
New York,Manhattan,Entire home/apt,4,2,1,2,4.57,51,0,9,35.0,10,149.12,149.08782362108,-0.03217637892001335,2.4650000000000003
London,Greenwich,Private room,7,1,1,1,4.68,53,1,18,38.0,3,90.29,86.25335518806031,-4.036644811939695,2.7499999999999996
Tokyo,Shinjuku,Private room,6,1,1,1,4.69,12,0,10,14.0,3,70.07,54.94918284615973,-15.120817153840264,2.5450000000000004
London,Greenwich,Entire home/apt,5,1,1,2,4.83,47,1,6,10.0,2,71.06,100.05910004753831,28.999100047538306,2.585
London,Kensington,Entire home/apt,8,2,1,3,4.31,112,0,14,33.0,7,172.98,151.80975847525107,-21.170241524748917,2.4349999999999996
Austin,East Austin,Shared room,5,1,1,1,4.81,134,0,9,31.0,5,64.94,62.808542708333235,-2.131457291666763,2.585
London,Hackney,Shared room,6,1,1,2,4.43,75,1,14,26.0,5,50.74,70.69888849095432,19.958888490954315,2.545
Paris,Bastille,Private room,7,2,2,3,4.92,117,0,4,33.0,10,90.92,85.5621886312593,-5.357811368740698,2.54
London,Greenwich,Private room,4,1,1,1,4.75,127,0,18,22.0,9,78.9,71.7809197072323,-7.1190802927677055,2.735
Sydney,Manly,Entire home/apt,7,1,1,2,4.26,27,0,11,37.0,4,118.7,113.44897873835454,-5.251021261645462,2.35
Mumbai,Powai,Private room,7,2,1,3,4.99,85,1,6,12.0,7,33.03,24.274333333333313,-8.755666666666688,2.665
Mumbai,Colaba,Entire home/apt,9,1,1,1,4.68,94,0,11,32.0,1,80.09,78.08775000000007,-2.0022499999999326,2.56
Mumbai,Dadar,Entire home/apt,3,2,1,3,5.0,128,0,21,21.0,10,62.77,57.462,-5.308,2.92
Tokyo,Shinjuku,Entire home/apt,4,2,1,2,4.25,18,0,12,37.0,5,126.45,129.18295068116902,2.732950681169015,2.365
Bengaluru,Whitefield,Entire home/apt,5,1,1,1,4.77,99,0,5,39.0,10,62.85,61.22949999999996,-1.6205000000000425,2.485
Sydney,Manly,Hotel room,2,2,1,3,4.99,5,0,10,2.0,10,72.28,67.89375000000001,-4.38624999999999,2.6950000000000003
Mumbai,Dadar,Entire home/apt,7,1,1,2,5.0,41,0,2,19.0,2,45.63,46.464250000000035,0.8342500000000328,2.54
Bengaluru,Indiranagar,Private room,1,1,1,2,4.88,35,0,13,23.0,9,37.28,35.96916666666671,-1.3108333333332922,2.7
Dubai,Downtown,Private room,5,1,1,2,5.0,45,0,7,8.0,4,41.88,43.246232055944816,1.3662320559448133,2.64
London,Westminster,Private room,3,2,1,3,4.17,130,1,5,16.0,9,74.83,72.47574252061938,-2.354257479380621,2.235
Paris,Montmartre,Entire home/apt,6,2,1,2,4.49,59,0,12,4.0,8,101.84,103.64970224708067,1.809702247080665,2.4850000000000003
San Francisco,Sunset,Entire home/apt,2,2,2,2,5.0,29,0,9,3.0,12,81.77,102.50859247355567,20.73859247355567,2.68
Tokyo,Roppongi,Entire home/apt,8,2,2,2,4.34,27,0,16,13.0,2,106.73,102.54370471689644,-4.186295283103561,2.4899999999999998
New York,Bronx,Entire home/apt,9,1,1,2,5.0,57,0,21,39.0,11,116.87,127.57092806024744,10.700928060247435,2.92
Paris,Bastille,Entire home/apt,8,3,1,4,4.48,23,0,4,32.0,2,115.55,119.57213976780409,4.0221397678040915,2.3200000000000003
New York,Manhattan,Entire home/apt,4,1,1,2,5.0,17,0,11,39.0,5,155.92,148.9956124258599,-6.924387574140098,2.72
San Francisco,Nob Hill,Entire home/apt,3,1,1,1,4.65,62,0,8,31.0,6,137.39,135.8214159950615,-1.5685840049384865,2.4850000000000003
New York,Queens,Hotel room,2,2,2,3,4.44,11,1,8,11.0,6,92.64,79.83608333333332,-12.80391666666668,2.43
San Francisco,Nob Hill,Entire home/apt,9,1,1,2,4.52,29,0,24,4.0,3,120.85,122.65573357843144,1.8057335784314432,2.7399999999999998
Austin,East Austin,Entire home/apt,9,1,2,1,4.6,34,0,11,24.0,6,95.73,87.61322222222226,-8.116777777777742,2.52
San Francisco,Mission,Entire home/apt,4,2,1,2,4.3,92,0,13,25.0,3,118.67,132.56622995252005,13.896229952520045,2.41
Dubai,Marina,Hotel room,5,1,1,1,5.0,21,1,6,19.0,11,91.17,89.26259999999999,-1.9074000000000098,2.67
Paris,Bastille,Private room,4,1,1,2,5.0,42,0,2,38.0,5,76.12,89.73848491857157,13.618484918571568,2.54
New York,Queens,Entire home/apt,6,2,1,2,4.31,36,0,12,12.0,6,101.14,99.42744221964418,-1.712557780355823,2.3949999999999996
San Francisco,Nob Hill,Private room,5,1,1,1,4.47,14,0,17,37.0,10,109.43,81.84986394794207,-27.580136052057938,2.5749999999999997
London,Westminster,Entire home/apt,9,2,1,2,4.67,116,0,6,36.0,2,142.95,147.05356064132644,4.103560641326453,2.455
San Francisco,Nob Hill,Entire home/apt,9,2,1,3,3.93,14,1,8,5.0,1,81.88,110.10549700435733,28.225497004357337,2.175
Austin,Zilker,Private room,3,1,1,2,4.69,68,0,13,22.0,9,59.43,58.81734601993905,-0.6126539800609478,2.6050000000000004
San Francisco,Nob Hill,Entire home/apt,5,2,1,2,4.67,77,0,14,35.0,6,180.3,154.6784834800761,-25.621516519923915,2.615
Bengaluru,Koramangala,Private room,6,1,1,1,5.0,91,1,6,33.0,3,60.87,47.07208333333334,-13.797916666666659,2.67
Paris,1st Arr.,Private room,5,1,1,1,4.82,31,0,9,15.0,11,67.18,57.3636881845343,-9.81631181546571,2.5900000000000003
New York,Bronx,Private room,3,1,1,2,4.67,40,0,16,33.0,10,73.24,80.65680740694218,7.416807406942183,2.655
New York,Queens,Entire home/apt,5,1,1,2,4.97,169,0,7,34.0,10,135.56,132.23103837538648,-3.3289616246135267,2.625
Bengaluru,Koramangala,Entire home/apt,3,1,1,1,4.8,36,1,14,29.0,10,48.91,55.284250000000036,6.374250000000039,2.7299999999999995
Sydney,Manly,Entire home/apt,8,2,1,2,4.43,120,0,15,14.0,6,130.66,109.98960056004537,-20.670399439954622,2.5149999999999997
Tokyo,Ginza,Entire home/apt,3,2,1,3,4.24,11,1,11,13.0,4,102.21,92.96033343907631,-9.249666560923686,2.39
London,Westminster,Entire home/apt,4,1,1,1,4.93,73,0,14,13.0,4,128.38,125.45967378711225,-2.920326212887744,2.745
Bengaluru,Koramangala,Entire home/apt,7,1,1,2,4.29,5,0,15,10.0,6,54.26,35.05766666666664,-19.202333333333357,2.445
Paris,1st Arr.,Entire home/apt,7,1,1,1,5.0,73,0,11,31.0,3,114.73,132.78390933757572,18.053909337575718,2.72
Dubai,Downtown,Entire home/apt,3,2,1,3,4.69,18,0,5,23.0,8,103.61,100.7321791221034,-2.877820877896596,2.4450000000000003
Tokyo,Asakusa,Entire home/apt,3,1,1,2,4.7,52,0,9,27.0,5,111.32,114.23300368563234,2.913003685632347,2.5300000000000002
New York,Manhattan,Entire home/apt,6,2,1,3,4.26,135,0,14,34.0,6,169.09,162.7202151875903,-6.369784812409705,2.41
Sydney,Newtown,Private room,3,1,1,2,4.41,75,0,19,39.0,7,77.68,87.54914701013172,9.869147010131712,2.585
New York,Bronx,Entire home/apt,7,1,1,1,4.57,87,0,8,7.0,10,85.86,90.76198738714973,4.901987387149731,2.4450000000000003
San Francisco,Sunset,Entire home/apt,4,4,1,5,4.9,13,0,11,34.0,2,105.71,117.25836931418162,11.548369314181627,2.6700000000000004
Mumbai,Bandra,Entire home/apt,6,1,1,2,4.79,78,1,12,27.0,4,31.07,60.39700000000002,29.32700000000002,2.6849999999999996
Tokyo,Shibuya,Entire home/apt,2,2,1,3,4.42,24,1,15,12.0,9,115.9,106.11515475952989,-9.78484524047012,2.5599999999999996
Paris,Latin Quarter,Private room,6,2,1,2,4.5,115,1,12,24.0,5,78.36,77.09887392977306,-1.2611260702269362,2.54
Mumbai,Andheri,Entire home/apt,3,1,1,2,4.93,37,0,10,35.0,12,73.26,72.01866666666658,-1.2413333333334293,2.665
Mumbai,Colaba,Private room,3,2,1,2,3.74,27,0,8,12.0,3,31.53,23.413916666666644,-8.116083333333357,2.0300000000000002
Dubai,Bur Dubai,Entire home/apt,3,1,1,1,4.68,76,0,5,12.0,11,63.17,72.02765343879044,8.857653438790436,2.44
Paris,Le Marais,Hotel room,3,1,1,2,4.09,7,0,11,21.0,12,98.34,94.91155555555558,-3.4284444444444233,2.265
Bengaluru,Whitefield,Entire home/apt,2,1,1,1,4.64,93,0,5,39.0,2,69.6,60.972083333333316,-8.627916666666678,2.42
Tokyo,Shibuya,Private room,3,1,1,1,4.29,49,0,2,2.0,5,25.31,49.35574706449056,24.04574706449056,2.185
Dubai,Marina,Entire home/apt,2,2,1,2,5.0,21,0,12,7.0,8,77.13,99.03687287058614,21.90687287058614,2.74
Paris,Montmartre,Entire home/apt,4,1,1,2,3.8,64,0,18,2.0,1,71.22,93.26280498850973,22.04280498850973,2.26
Mumbai,Bandra,Entire home/apt,8,1,1,2,4.16,134,0,16,19.0,4,66.63,49.229999999999976,-17.40000000000002,2.4
Paris,Latin Quarter,Hotel room,1,1,1,1,4.68,60,0,8,8.0,6,94.63,79.15491944444443,-15.475080555555564,2.5
Bengaluru,Indiranagar,Private room,1,2,1,3,4.73,50,0,7,28.0,9,50.9,45.03383333333336,-5.866166666666636,2.5050000000000003
London,Hackney,Private room,3,1,1,2,4.16,16,0,13,14.0,9,44.77,52.90359153169098,8.133591531690975,2.34
Tokyo,Shibuya,Entire home/apt,4,2,1,3,4.8,77,1,16,26.0,9,130.09,131.22563316729057,1.135633167290564,2.7699999999999996
Dubai,Marina,Private room,2,1,1,2,5.0,3,0,14,0.0,9,54.78,49.53144888646379,-5.248551113536209,2.7800000000000002
Mumbai,Andheri,Entire home/apt,4,2,1,2,4.85,79,0,7,14.0,1,48.65,44.424194444444446,-4.225805555555553,2.565
Mumbai,Powai,Hotel room,7,1,1,2,4.87,82,0,17,30.0,5,56.97,67.13283333333335,10.162833333333353,2.775
Dubai,Deira,Entire home/apt,4,1,1,1,4.38,2,0,9,7.0,8,62.67,91.36922368665856,28.699223686658556,2.37
Dubai,Jumeirah,Private room,3,1,1,2,4.03,30,0,7,33.0,11,56.7,70.40080672414862,13.70080672414862,2.1550000000000002
Paris,1st Arr.,Private room,7,1,1,2,4.26,182,0,13,37.0,2,83.18,83.22462353550624,0.04462353550623277,2.3899999999999997
Bengaluru,MG Road,Entire home/apt,6,1,1,1,4.35,51,0,14,18.0,7,53.41,42.83041666666667,-10.579583333333325,2.455
New York,Queens,Entire home/apt,2,2,1,3,3.98,64,0,16,7.0,5,119.25,88.1237932331439,-31.1262067668561,2.31
London,Hackney,Entire home/apt,2,2,1,3,4.67,31,1,10,15.0,11,95.98,92.33264283526412,-3.6473571647358796,2.585
Bengaluru,Indiranagar,Entire home/apt,7,3,1,4,4.29,48,0,11,9.0,3,29.87,34.43666666666666,4.566666666666659,2.365
Dubai,Downtown,Entire home/apt,6,1,1,1,4.29,58,0,9,8.0,3,65.69,86.57572950285848,20.88572950285848,2.325
Dubai,Deira,Entire home/apt,3,3,1,3,4.91,72,0,16,24.0,7,97.84,100.4672469444444,2.627246944444394,2.775
Tokyo,Asakusa,Private room,1,1,1,2,4.66,58,0,11,31.0,7,77.2,71.82042123674887,-5.379578763251132,2.5500000000000003
Tokyo,Shibuya,Entire home/apt,7,2,1,3,5.0,65,0,11,27.0,5,134.74,130.97279694668967,-3.7672030533103396,2.72
Austin,Hyde Park,Entire home/apt,5,2,1,2,4.6,27,0,17,19.0,10,76.51,78.58083333333343,2.0708333333334252,2.6399999999999997
New York,Manhattan,Private room,7,2,1,3,4.27,67,0,11,19.0,4,69.5,69.42811995992845,-0.07188004007154802,2.355
Dubai,Jumeirah,Entire home/apt,3,1,1,2,4.4,87,0,14,27.0,8,128.42,105.11737036729758,-23.302629632702406,2.4800000000000004
Tokyo,Ginza,Entire home/apt,5,1,1,2,4.88,149,0,12,25.0,4,166.55,154.16178234562747,-12.38821765437254,2.6799999999999997
New York,Brooklyn,Entire home/apt,3,2,1,2,4.25,49,0,14,10.0,12,100.53,96.67671190482518,-3.8532880951748183,2.4050000000000002
San Francisco,SoMa,Entire home/apt,7,2,1,3,4.81,35,0,5,7.0,5,124.3,117.48282101645638,-6.817178983543613,2.505
Mumbai,Dadar,Private room,3,1,1,2,4.58,112,0,13,8.0,4,18.52,20.37774999999999,1.8577499999999887,2.55
Tokyo,Ginza,Entire home/apt,7,2,1,2,3.98,10,0,8,5.0,7,100.24,97.74100418772183,-2.4989958122781673,2.15
Paris,Montmartre,Entire home/apt,7,2,1,2,4.18,101,0,3,1.0,7,104.43,111.81413838325406,7.384138383254054,2.15
Austin,South Congress,Entire home/apt,8,1,1,2,4.48,19,0,8,1.0,12,53.96,55.35566666666668,1.3956666666666777,2.4000000000000004
Dubai,Bur Dubai,Private room,4,2,1,3,4.53,96,1,10,28.0,8,34.77,77.62093777487027,42.85093777487027,2.515
Bengaluru,MG Road,Entire home/apt,4,1,1,2,4.62,82,0,4,2.0,9,27.5,39.06231666666666,11.56231666666666,2.39
Dubai,Deira,Private room,3,1,1,1,4.71,36,0,10,20.0,3,27.62,36.73012556973363,9.11012556973363,2.555
Tokyo,Ginza,Shared room,6,2,1,3,4.8,75,1,11,0.0,4,12.63,45.439406285947626,32.809406285947624,2.67
London,Greenwich,Entire home/apt,5,2,1,2,4.38,96,0,12,39.0,3,107.76,134.04145965748015,26.28145965748014,2.4299999999999997
Mumbai,Colaba,Entire home/apt,3,3,1,4,4.79,7,0,11,35.0,3,66.63,68.97491666666672,2.3449166666667196,2.615
San Francisco,SoMa,Entire home/apt,9,2,1,3,4.36,3,0,14,26.0,2,109.85,130.44269066031976,20.59269066031976,2.46
New York,Staten Island,Entire home/apt,5,2,1,3,4.81,202,0,6,25.0,1,109.17,122.40375162180307,13.233751621803066,2.525
London,Westminster,Entire home/apt,6,1,1,2,4.37,46,0,15,13.0,1,109.63,110.0361091942952,0.40610919429519754,2.485
Mumbai,Andheri,Hotel room,5,2,1,3,5.0,111,0,18,26.0,12,59.92,72.10683333333337,12.186833333333368,2.86
Mumbai,Colaba,Entire home/apt,4,3,1,3,4.69,93,0,16,24.0,8,67.7,61.08708333333335,-6.612916666666656,2.665
Austin,Hyde Park,Entire home/apt,3,1,1,2,4.42,16,0,14,34.0,4,91.69,89.10958333333332,-2.580416666666679,2.49
Dubai,Marina,Entire home/apt,9,1,1,2,4.21,10,0,8,33.0,10,104.76,114.65460366958409,9.894603669584086,2.265
London,Hackney,Entire home/apt,8,2,1,2,4.95,0,0,16,37.0,5,127.19,119.48725644439484,-7.702743555605153,2.795
San Francisco,Marina,Shared room,3,1,1,1,4.43,118,0,17,34.0,10,78.98,75.02495698329447,-3.955043016705531,2.5549999999999997
Austin,Downtown,Entire home/apt,4,2,1,2,5.0,24,0,14,24.0,4,95.65,94.84783333333333,-0.8021666666666789,2.7800000000000002
New York,Brooklyn,Entire home/apt,4,2,1,2,5.0,100,0,13,9.0,11,110.13,109.99813191309968,-0.1318680869003117,2.76
Tokyo,Roppongi,Shared room,2,1,1,2,4.3,126,0,15,36.0,4,60.67,70.96964662216438,10.299646622164374,2.4499999999999997
Paris,Montmartre,Private room,5,1,1,1,4.78,76,1,15,14.0,11,63.13,65.52618829227595,2.3961882922759443,2.7399999999999998
Sydney,Bondi,Hotel room,2,1,1,2,4.35,91,1,11,23.0,7,83.05,88.7434333333333,5.693433333333303,2.445
Mumbai,Powai,Private room,5,1,1,2,4.75,25,0,20,17.0,12,47.13,35.28742361111109,-11.842576388888915,2.775
Dubai,Deira,Entire home/apt,4,2,1,3,4.33,63,1,13,4.0,5,58.51,72.41335975636848,13.90335975636848,2.4749999999999996
Mumbai,Dadar,Entire home/apt,3,2,1,3,4.52,40,0,13,0.0,2,12.0,31.393250000000005,19.393250000000005,2.5199999999999996
Paris,Bastille,Entire home/apt,4,2,1,2,4.53,80,1,16,23.0,5,98.17,124.77514434090962,26.605144340909618,2.635
Tokyo,Shinjuku,Private room,4,1,1,1,4.61,24,0,12,3.0,5,60.73,50.65522017711225,-10.074779822887749,2.545
Mumbai,Colaba,Entire home/apt,6,2,1,2,4.36,85,0,19,18.0,9,52.03,50.76599999999999,-1.26400000000001,2.56
Bengaluru,Whitefield,Entire home/apt,3,2,1,3,4.95,16,1,20,31.0,9,60.38,53.82925,-6.550750000000001,2.925
Mumbai,Andheri,Private room,3,1,1,2,4.34,41,1,18,33.0,2,56.77,42.75962499999998,-14.010375000000025,2.5799999999999996
Bengaluru,MG Road,Entire home/apt,3,2,1,2,4.72,30,0,15,16.0,2,38.79,46.370250000000055,7.580250000000056,2.6599999999999997
Tokyo,Asakusa,Entire home/apt,9,2,1,2,5.0,46,0,10,6.0,11,95.5,92.9195703141193,-2.580429685880702,2.7
Mumbai,Bandra,Private room,6,1,1,2,4.86,57,1,21,29.0,4,49.43,50.78437500000004,1.35437500000004,2.9
San Francisco,Marina,Entire home/apt,9,1,1,1,4.8,90,0,17,34.0,5,165.72,152.77625170899344,-12.943748291006557,2.7399999999999998
Austin,South Congress,Entire home/apt,8,1,1,1,4.57,66,1,8,10.0,1,64.16,67.21189285714281,3.0518928571428177,2.495
London,Hackney,Private room,6,1,1,2,4.73,87,0,14,37.0,11,68.64,87.99020922371169,19.350209223711687,2.6450000000000005
San Francisco,Sunset,Private room,4,1,1,1,4.35,19,1,2,11.0,5,51.51,50.49681068610011,-1.0131893138998862,2.2649999999999997
San Francisco,Marina,Private room,4,2,1,2,5.0,9,0,5,2.0,7,62.61,55.54130095947596,-7.068699040524038,2.6
New York,Bronx,Entire home/apt,6,1,1,2,4.65,122,0,11,23.0,9,102.81,119.1684332132949,16.3584332132949,2.5450000000000004
Bengaluru,MG Road,Entire home/apt,8,2,1,3,4.49,84,0,23,21.0,2,54.68,54.078466666666685,-0.6015333333333146,2.705
Bengaluru,Whitefield,Entire home/apt,9,3,1,3,4.45,97,1,15,29.0,10,59.32,58.396916666666634,-0.9230833333333663,2.5749999999999997
Austin,Hyde Park,Entire home/apt,5,3,1,4,4.96,162,0,15,17.0,10,86.0,83.56341666666667,-2.4365833333333313,2.78
Mumbai,Andheri,Entire home/apt,9,2,1,2,4.73,91,0,16,4.0,4,16.65,43.513833333333345,26.863833333333346,2.685
London,Camden,Entire home/apt,9,1,1,1,4.8,39,0,10,36.0,11,114.84,120.82397461198485,5.9839746119848485,2.6
Tokyo,Shibuya,Entire home/apt,6,2,1,3,4.42,137,0,11,2.0,8,137.56,112.23837870190964,-25.321621298090363,2.43
Mumbai,Powai,Entire home/apt,9,1,1,2,4.59,140,0,2,10.0,7,31.79,36.32627777777775,4.536277777777748,2.335
Dubai,Marina,Private room,7,2,1,2,5.0,46,0,13,33.0,6,86.53,76.51044774284361,-10.019552257156391,2.76
Dubai,Downtown,Entire home/apt,3,2,1,3,4.89,82,0,11,16.0,9,104.23,103.93994997987468,-0.2900500201253209,2.665
Bengaluru,HSR Layout,Entire home/apt,5,2,1,2,4.76,12,1,7,34.0,10,59.14,60.87266666666669,1.7326666666666881,2.57
Dubai,Marina,Hotel room,4,1,1,1,5.0,72,0,14,32.0,1,97.64,102.77833333333336,5.138333333333364,2.7800000000000002
Mumbai,Dadar,Private room,7,1,1,2,4.38,105,0,11,0.0,9,22.72,23.360416666666644,0.6404166666666455,2.41
Tokyo,Shinjuku,Entire home/apt,5,1,1,1,4.35,98,1,9,31.0,10,120.53,126.3386147981175,5.808614798117503,2.405
London,Westminster,Entire home/apt,9,1,1,1,4.16,34,0,4,22.0,2,102.44,108.96435323325562,6.524353233255624,2.16
Mumbai,Powai,Entire home/apt,5,3,1,3,4.68,99,0,8,18.0,10,65.24,48.55909027777776,-16.680909722222232,2.5
New York,Staten Island,Private room,6,1,1,1,4.79,88,0,11,21.0,4,65.27,64.2635083930335,-1.0064916069664918,2.615
Sydney,Surry Hills,Private room,2,1,1,1,5.0,131,1,12,25.0,2,52.89,58.58723439090541,5.6972343909054075,2.79
Paris,Le Marais,Entire home/apt,9,2,1,2,3.93,54,0,11,22.0,9,117.1,127.12379480942371,10.02379480942372,2.185
Mumbai,Powai,Entire home/apt,3,1,1,1,4.56,21,0,21,17.0,5,32.19,45.27219999999999,13.082199999999993,2.6999999999999997
Dubai,Jumeirah,Entire home/apt,7,2,1,2,4.77,58,0,6,8.0,4,80.91,84.02321018239986,3.113210182399868,2.505
London,Greenwich,Entire home/apt,7,2,1,3,4.62,40,0,12,26.0,11,91.29,102.30688371260915,11.016883712609143,2.55
