city,neighbourhood,property_type,accommodates,bedrooms,bathrooms,beds,review_score,reviews_count,superhost,amenity_count,cleaning_fee,month,price
Bengaluru,HSR Layout,Entire home/apt,5,1,1,1,5.0,1,1,9,16.0,9,37.71
Dubai,Downtown,Private room,5,1,1,2,4.72,81,0,11,28.0,8,65.17
Tokyo,Shibuya,Entire home/apt,3,2,1,2,5.0,36,0,18,34.0,12,158.58
Mumbai,Colaba,Entire home/apt,9,1,1,2,3.97,55,0,21,6.0,4,54.26
San Francisco,Marina,Private room,3,1,1,2,4.52,23,1,19,21.0,7,96.19
Paris,Le Marais,Entire home/apt,8,1,1,1,4.12,21,0,4,5.0,3,78.67
Sydney,Bondi,Entire home/apt,9,1,1,2,5.0,177,0,8,22.0,11,136.74
London,Camden,Entire home/apt,5,2,1,2,4.66,75,0,11,18.0,9,118.5
London,Hackney,Hotel room,6,2,1,2,5.0,53,0,2,8.0,2,62.9
London,Camden,Private room,5,1,1,2,5.0,99,0,9,31.0,9,80.74
San Francisco,SoMa,Entire home/apt,5,2,1,3,4.39,37,1,5,17.0,2,109.69
Paris,Latin Quarter,Entire home/apt,3,2,1,2,4.22,26,0,5,28.0,5,110.6
Dubai,Deira,Entire home/apt,3,3,1,4,4.47,11,1,20,24.0,3,97.81
Sydney,Bondi,Entire home/apt,3,1,1,2,4.39,69,0,11,28.0,1,101.21
Dubai,Downtown,Entire home/apt,4,2,1,3,4.57,79,1,13,10.0,9,99.55
Paris,Latin Quarter,Entire home/apt,4,2,1,2,4.43,3,0,13,24.0,8,132.01
Tokyo,Ginza,Entire home/apt,9,1,1,2,4.77,109,0,10,27.0,10,146.12
Dubai,Jumeirah,Private room,7,2,1,2,4.89,89,1,18,3.0,3,16.33
Sydney,Manly,Entire home/apt,3,2,1,2,4.25,63,0,4,30.0,4,112.62
Mumbai,Colaba,Entire home/apt,9,1,1,1,4.68,94,0,11,32.0,1,80.09
Bengaluru,HSR Layout,Entire home/apt,7,3,1,4,4.65,61,0,13,32.0,11,56.22
Mumbai,Andheri,Entire home/apt,9,1,1,1,4.53,89,0,16,19.0,7,53.61
Paris,1st Arr.,Entire home/apt,8,2,1,2,4.63,97,0,7,20.0,12,145.15
Dubai,Bur Dubai,Private room,7,1,1,1,4.62,97,0,18,30.0,12,65.79
Bengaluru,HSR Layout,Entire home/apt,3,1,1,1,5.0,46,0,10,12.0,8,76.92
Tokyo,Asakusa,Entire home/apt,6,1,1,2,4.72,26,0,6,38.0,7,128.6
Bengaluru,Koramangala,Entire home/apt,3,1,1,2,4.74,17,0,12,3.0,2,19.1
Paris,Le Marais,Entire home/apt,2,2,1,3,3.77,56,0,10,33.0,6,135.58
Tokyo,Ginza,Entire home/apt,7,1,1,1,4.42,61,0,14,37.0,6,145.83
Sydney,Manly,Entire home/apt,8,2,2,2,4.59,1,0,9,29.0,2,98.46
London,Greenwich,Entire home/apt,6,1,1,2,5.0,57,0,15,19.0,8,114.51
Austin,Zilker,Entire home/apt,9,2,1,3,4.17,66,0,16,22.0,5,101.17
Bengaluru,Indiranagar,Entire home/apt,7,2,1,3,4.37,138,0,12,20.0,3,52.1
San Francisco,Mission,Entire home/apt,6,3,1,3,3.88,41,1,11,16.0,10,119.39
Paris,1st Arr.,Entire home/apt,3,1,1,2,5.0,16,1,12,8.0,4,108.34
Tokyo,Shinjuku,Entire home/apt,4,2,1,3,5.0,47,1,16,5.0,8,125.74
Bengaluru,Koramangala,Private room,1,2,1,2,4.64,115,1,15,38.0,8,67.23
Sydney,Manly,Entire home/apt,2,2,1,3,4.73,26,0,11,39.0,1,102.62
San Francisco,Sunset,Entire home/apt,9,2,1,3,4.37,110,1,11,16.0,11,97.22
Bengaluru,HSR Layout,Private room,7,1,1,2,4.37,115,0,2,2.0,11,12.0
Austin,South Congress,Private room,4,1,1,2,3.99,15,1,11,21.0,8,49.36
Dubai,Bur Dubai,Entire home/apt,3,1,1,1,4.24,74,1,8,24.0,12,94.33
Paris,Le Marais,Entire home/apt,5,3,1,3,4.59,121,1,14,21.0,1,137.64
Austin,East Austin,Shared room,5,1,1,2,4.41,122,0,20,9.0,12,28.33
Tokyo,Roppongi,Private room,3,1,1,1,4.38,101,0,9,5.0,1,34.37
New York,Bronx,Private room,1,1,1,2,4.68,127,0,15,24.0,12,59.33
Paris,Bastille,Private room,1,1,1,1,4.05,44,0,21,35.0,2,59.71
Sydney,CBD,Entire home/apt,2,2,1,3,5.0,85,0,6,35.0,2,115.17
New York,Manhattan,Entire home/apt,4,3,1,3,4.72,53,0,7,18.0,8,144.91
Tokyo,Shibuya,Entire home/apt,4,2,1,2,4.49,44,0,3,12.0,8,119.49
Tokyo,Shibuya,Entire home/apt,7,2,1,3,4.02,105,0,9,20.0,6,146.24
Mumbai,Andheri,Entire home/apt,6,1,1,1,4.69,146,0,12,10.0,1,34.05
Dubai,Bur Dubai,Private room,6,1,1,2,4.95,51,0,17,16.0,5,59.0
Tokyo,Asakusa,Entire home/apt,6,2,1,2,4.76,75,1,6,14.0,11,78.59
San Francisco,Mission,Entire home/apt,7,2,1,2,4.62,67,0,19,22.0,5,128.94
Mumbai,Colaba,Entire home/apt,2,3,1,3,4.07,5,1,10,5.0,3,20.52
San Francisco,Marina,Private room,4,2,1,3,4.74,116,1,11,28.0,8,93.06
Sydney,CBD,Entire home/apt,5,2,1,2,4.63,65,1,10,11.0,3,73.69
Sydney,Surry Hills,Shared room,5,1,1,1,3.76,102,0,11,7.0,4,46.38
Tokyo,Roppongi,Private room,3,2,1,3,4.67,114,0,22,31.0,5,119.99
Sydney,CBD,Entire home/apt,6,2,1,3,4.4,79,1,19,9.0,4,102.11
Austin,South Congress,Entire home/apt,4,2,1,3,4.53,77,0,5,24.0,2,68.35
London,Westminster,Entire home/apt,8,2,1,2,5.0,45,1,10,24.0,2,146.02
Dubai,Bur Dubai,Entire home/apt,9,1,1,1,4.36,24,0,17,18.0,5,84.26
Dubai,Downtown,Entire home/apt,9,1,1,1,4.52,43,0,3,2.0,12,97.85
Mumbai,Andheri,Private room,6,1,1,2,4.79,59,0,7,16.0,1,34.19
Bengaluru,Koramangala,Private room,3,1,1,2,4.12,55,0,10,4.0,3,16.54
New York,Manhattan,Entire home/apt,9,1,1,1,4.28,78,0,7,3.0,5,117.47
San Francisco,Sunset,Entire home/apt,8,1,1,2,5.0,4,0,24,35.0,4,129.6
Mumbai,Bandra,Entire home/apt,3,3,1,3,4.32,97,0,4,8.0,4,46.37
Dubai,Jumeirah,Entire home/apt,3,2,1,3,4.83,135,0,14,35.0,8,124.08
London,Greenwich,Private room,5,1,1,1,4.12,136,1,10,29.0,1,74.43
Bengaluru,HSR Layout,Entire home/apt,2,2,1,2,4.76,74,0,15,7.0,9,38.69
Mumbai,Powai,Private room,4,2,1,3,4.57,138,0,13,38.0,8,54.89
Paris,Latin Quarter,Entire home/apt,8,2,1,2,4.64,95,1,9,12.0,2,99.54
London,Kensington,Entire home/apt,3,1,1,1,4.53,47,0,2,16.0,7,120.2
New York,Manhattan,Entire home/apt,7,2,1,2,4.26,43,0,18,33.0,9,173.24
Mumbai,Andheri,Private room,1,2,1,3,4.79,1,0,16,4.0,2,35.11
Sydney,Manly,Private room,7,3,2,3,4.6,94,0,14,26.0,11,62.83
London,Westminster,Entire home/apt,7,1,1,1,4.06,33,0,14,29.0,1,119.94
London,Greenwich,Entire home/apt,4,3,1,4,3.77,86,0,12,6.0,12,102.2
Mumbai,Bandra,Entire home/apt,6,2,1,3,4.4,28,0,12,5.0,3,55.19
San Francisco,Sunset,Entire home/apt,4,2,1,2,4.84,32,0,11,32.0,8,138.32
London,Camden,Entire home/apt,7,3,1,4,5.0,104,1,9,15.0,4,129.56
Dubai,Marina,Entire home/apt,5,2,1,2,4.55,76,0,5,17.0,10,85.45
San Francisco,Nob Hill,Entire home/apt,5,1,1,1,4.71,67,1,14,29.0,1,136.58
Austin,Downtown,Private room,1,2,1,3,4.29,105,0,8,11.0,3,53.73
London,Greenwich,Private room,5,2,1,3,4.15,64,1,15,0.0,2,48.36
London,Westminster,Private room,1,2,1,3,4.35,25,0,10,17.0,9,73.97
Dubai,Bur Dubai,Entire home/apt,3,2,1,3,5.0,48,0,13,23.0,7,101.76
San Francisco,Nob Hill,Entire home/apt,4,2,1,3,4.03,43,0,21,24.0,4,154.79
San Francisco,Sunset,Entire home/apt,5,2,1,2,4.59,149,0,12,24.0,12,122.6
San Francisco,Sunset,Entire home/apt,7,3,1,3,3.48,54,0,8,8.0,4,97.61
Sydney,CBD,Entire home/apt,4,3,1,4,4.12,25,0,19,33.0,10,118.49
Bengaluru,Koramangala,Private room,5,1,1,1,4.4,21,0,18,36.0,12,63.74
Mumbai,Dadar,Private room,2,1,1,2,4.54,31,0,23,17.0,1,28.42
London,Greenwich,Private room,1,1,1,1,4.19,99,0,19,33.0,11,81.27
Paris,Montmartre,Entire home/apt,9,1,1,2,5.0,20,0,14,2.0,3,100.41
Dubai,Jumeirah,Entire home/apt,6,3,1,3,4.56,106,1,14,3.0,1,88.65
Paris,Bastille,Entire home/apt,7,1,1,2,4.31,40,0,17,2.0,9,86.14
Dubai,Downtown,Entire home/apt,8,3,1,4,4.0,4,0,14,13.0,6,115.79
Tokyo,Shibuya,Private room,7,1,1,2,4.11,56,0,7,6.0,7,42.38
Bengaluru,MG Road,Entire home/apt,3,1,1,2,4.89,81,0,13,18.0,8,44.69
Dubai,Marina,Shared room,7,2,1,3,4.66,23,0,6,38.0,6,59.47
Paris,Bastille,Entire home/apt,2,2,1,3,4.57,30,0,13,17.0,4,84.2
Bengaluru,HSR Layout,Shared room,2,1,1,1,4.82,155,1,16,0.0,6,12.0
Dubai,Marina,Entire home/apt,6,3,1,4,5.0,21,0,13,14.0,4,90.97
Dubai,Bur Dubai,Entire home/apt,8,2,1,2,4.91,48,0,2,1.0,9,71.25
Mumbai,Andheri,Entire home/apt,9,2,1,3,4.84,52,0,7,25.0,4,35.27
Austin,South Congress,Private room,7,2,1,2,3.9,59,1,17,27.0,1,62.39
San Francisco,Marina,Entire home/apt,8,2,1,3,4.51,92,0,8,33.0,7,171.97
Mumbai,Andheri,Entire home/apt,2,3,1,3,4.78,79,0,14,3.0,4,36.35
San Francisco,Marina,Entire home/apt,7,1,1,1,4.67,18,0,14,34.0,6,164.49
New York,Staten Island,Entire home/apt,7,1,1,2,4.68,95,0,11,11.0,7,103.88
Dubai,Marina,Private room,7,1,1,2,4.77,45,0,10,0.0,1,55.38
Bengaluru,HSR Layout,Entire home/apt,7,1,2,2,4.8,8,0,14,24.0,7,53.36
Dubai,Deira,Entire home/apt,2,2,1,3,4.17,28,0,13,15.0,10,76.23
Bengaluru,HSR Layout,Private room,1,1,1,1,4.77,40,0,17,32.0,1,47.03
Tokyo,Shinjuku,Entire home/apt,3,1,1,2,4.51,61,1,12,14.0,8,120.82
Austin,Zilker,Private room,2,1,1,2,4.19,70,0,21,4.0,12,35.14
New York,Brooklyn,Entire home/apt,7,1,1,2,4.59,28,0,22,36.0,5,119.08
Dubai,Marina,Entire home/apt,5,1,2,1,4.41,33,0,10,16.0,2,58.82
Austin,Downtown,Entire home/apt,2,3,1,4,4.35,14,0,7,36.0,8,111.99
New York,Manhattan,Entire home/apt,8,3,1,4,4.12,48,1,4,18.0,6,149.71
Paris,Montmartre,Private room,7,2,1,2,4.4,62,1,11,20.0,7,86.11
Dubai,Deira,Entire home/apt,6,3,1,3,4.42,70,0,4,3.0,6,81.01
Mumbai,Colaba,Entire home/apt,4,2,1,2,4.48,12,0,11,10.0,5,49.31
Paris,Montmartre,Entire home/apt,9,2,1,2,4.47,127,0,15,30.0,6,166.64
New York,Brooklyn,Entire home/apt,3,1,1,1,4.83,23,0,9,0.0,5,63.88
Sydney,Newtown,Private room,6,1,1,1,4.58,57,1,7,30.0,10,66.19
Mumbai,Andheri,Private room,6,1,1,1,4.77,119,0,4,35.0,9,54.66
Paris,Bastille,Entire home/apt,3,1,1,2,4.44,32,0,14,30.0,12,100.33
London,Hackney,Entire home/apt,3,1,1,2,4.82,117,1,12,21.0,7,126.65
Paris,Montmartre,Private room,7,1,1,2,4.42,21,0,11,37.0,1,62.6
Sydney,Surry Hills,Private room,2,1,1,1,5.0,131,1,12,25.0,2,52.89
Paris,Latin Quarter,Private room,6,2,1,3,4.13,117,0,17,12.0,10,78.2
Mumbai,Powai,Entire home/apt,9,2,1,3,4.68,80,0,4,33.0,5,66.05
Dubai,Marina,Entire home/apt,9,1,1,2,4.21,10,0,8,33.0,10,104.76
San Francisco,Nob Hill,Entire home/apt,5,1,1,2,4.6,101,0,9,33.0,12,154.48
London,Westminster,Entire home/apt,5,2,1,2,4.98,53,0,17,19.0,10,118.42
Paris,Montmartre,Entire home/apt,8,2,1,2,5.0,93,0,13,1.0,12,117.44
Austin,Downtown,Entire home/apt,3,1,1,2,4.52,42,0,15,8.0,9,73.15
Dubai,Marina,Private room,3,2,1,2,4.55,68,0,13,6.0,6,59.67
Bengaluru,Indiranagar,Entire home/apt,5,2,1,3,4.58,75,0,2,15.0,4,20.81
Tokyo,Shinjuku,Entire home/apt,9,2,1,3,4.13,80,0,16,22.0,5,144.75
Austin,Downtown,Hotel room,6,1,1,1,4.91,27,0,8,33.0,6,82.44
Bengaluru,MG Road,Entire home/apt,8,1,1,1,4.55,82,0,6,36.0,4,66.37
Bengaluru,Koramangala,Private room,2,1,1,1,4.75,72,0,9,37.0,4,66.8
Tokyo,Roppongi,Entire home/apt,9,1,1,2,4.57,98,1,11,25.0,5,130.62
Sydney,Surry Hills,Private room,2,1,1,1,4.5,15,0,4,19.0,10,58.11
London,Kensington,Private room,4,1,1,2,4.68,106,0,8,2.0,12,69.87
Paris,Bastille,Entire home/apt,9,2,1,3,3.6,64,1,14,19.0,2,103.51
Paris,1st Arr.,Private room,1,2,2,3,4.65,121,0,17,16.0,5,95.15
Paris,1st Arr.,Private room,4,1,1,2,4.7,29,0,17,1.0,11,60.79
Tokyo,Asakusa,Private room,1,1,1,2,4.68,18,1,7,19.0,12,66.58
Sydney,Surry Hills,Private room,2,1,1,1,4.57,41,0,9,2.0,7,26.53
Austin,East Austin,Private room,2,2,1,2,4.61,80,0,11,9.0,9,30.94
Austin,Downtown,Private room,6,1,1,1,4.03,8,0,11,19.0,11,48.46
Paris,1st Arr.,Entire home/apt,6,2,1,2,4.07,26,0,17,30.0,4,139.12
Bengaluru,Koramangala,Entire home/apt,9,1,1,1,4.83,28,0,5,8.0,11,36.64
London,Greenwich,Entire home/apt,9,1,1,1,4.71,58,0,7,37.0,1,122.72
Dubai,Downtown,Entire home/apt,8,1,1,1,4.9,32,0,2,39.0,6,131.12
San Francisco,SoMa,Entire home/apt,5,2,1,3,5.0,49,0,11,34.0,2,142.88
Bengaluru,Whitefield,Entire home/apt,6,3,1,4,4.45,174,1,10,23.0,2,56.55
Dubai,Downtown,Private room,4,2,1,2,4.75,168,1,18,10.0,8,62.13
New York,Bronx,Private room,6,1,1,1,4.14,138,1,18,3.0,2,43.22
Dubai,Marina,Entire home/apt,6,2,1,2,4.74,62,0,13,21.0,4,100.46
San Francisco,Marina,Entire home/apt,5,1,1,1,4.72,66,0,14,37.0,3,126.9
Paris,Montmartre,Shared room,3,1,1,2,4.38,62,0,24,9.0,3,38.51
London,Kensington,Entire home/apt,8,1,1,2,4.64,53,0,24,20.0,9,144.7
San Francisco,Nob Hill,Private room,1,1,1,1,4.18,67,0,10,6.0,9,78.05
Paris,1st Arr.,Private room,4,1,1,1,4.02,84,0,6,13.0,5,62.18
New York,Bronx,Entire home/apt,5,2,1,2,4.63,65,0,12,33.0,6,115.8
Bengaluru,HSR Layout,Entire home/apt,4,2,1,3,4.11,130,0,12,7.0,1,43.14
Sydney,Manly,Private room,4,1,1,2,4.06,133,1,12,6.0,8,62.58
Tokyo,Shibuya,Shared room,5,1,1,1,4.65,129,0,14,11.0,3,56.22
Austin,Downtown,Entire home/apt,3,2,1,3,4.59,62,0,14,16.0,10,84.9
Bengaluru,Whitefield,Entire home/apt,2,2,1,2,4.85,49,0,11,2.0,10,29.19
Austin,Downtown,Entire home/apt,5,2,1,2,4.41,61,0,13,16.0,3,86.14
Tokyo,Shibuya,Entire home/apt,5,2,1,3,4.53,7,0,11,37.0,5,135.8
San Francisco,Marina,Private room,5,1,1,1,4.81,60,1,17,21.0,12,94.81
Mumbai,Dadar,Private room,1,1,2,2,4.28,92,0,19,21.0,12,19.78
New York,Manhattan,Entire home/apt,5,2,1,2,4.5,54,0,9,37.0,12,179.76
Tokyo,Roppongi,Hotel room,5,2,1,3,4.9,73,0,13,33.0,3,112.11
Austin,Zilker,Entire home/apt,9,2,1,3,4.53,41,0,2,33.0,10,85.01
London,Camden,Entire home/apt,5,2,1,3,5.0,11,0,6,33.0,6,133.01
San Francisco,Nob Hill,Entire home/apt,3,1,1,1,4.76,15,0,11,18.0,1,105.18
Tokyo,Ginza,Entire home/apt,6,1,1,1,4.61,51,1,11,31.0,1,111.52
San Francisco,Nob Hill,Private room,7,1,1,1,4.62,23,0,6,35.0,9,83.41
Bengaluru,HSR Layout,Entire home/apt,9,1,1,1,5.0,50,1,16,10.0,4,27.04
Mumbai,Andheri,Entire home/apt,6,1,1,2,4.34,139,0,11,8.0,9,38.0
Tokyo,Shinjuku,Private room,4,1,1,1,4.07,38,0,17,2.0,6,45.45
San Francisco,Marina,Private room,7,2,1,2,5.0,6,1,10,14.0,10,77.98
Dubai,Downtown,Private room,7,1,1,2,4.18,28,1,19,29.0,8,85.76
Austin,East Austin,Entire home/apt,2,2,1,2,4.48,91,0,10,4.0,6,73.94
Sydney,Surry Hills,Entire home/apt,2,2,1,3,4.7,7,0,16,8.0,2,81.52
Dubai,Downtown,Entire home/apt,9,2,1,2,4.02,32,0,6,33.0,7,128.73
Bengaluru,MG Road,Entire home/apt,7,2,1,3,4.59,11,0,11,22.0,6,68.98
New York,Staten Island,Entire home/apt,2,1,1,1,4.84,14,0,10,38.0,10,95.45
New York,Queens,Entire home/apt,9,3,1,4,4.65,41,0,14,23.0,2,126.12
Paris,Latin Quarter,Entire home/apt,4,1,1,2,3.83,50,0,18,26.0,4,122.03
Bengaluru,MG Road,Hotel room,5,2,1,2,3.97,21,0,18,14.0,11,39.1
San Francisco,Marina,Hotel room,3,1,1,1,4.67,107,0,13,27.0,6,147.94
Tokyo,Shinjuku,Entire home/apt,7,2,1,2,4.36,47,1,13,15.0,5,125.83
New York,Manhattan,Shared room,6,1,1,1,4.57,55,0,11,9.0,11,31.09
Dubai,Jumeirah,Private room,1,1,1,2,4.57,44,0,5,31.0,9,79.47
Sydney,Newtown,Entire home/apt,3,2,1,2,4.45,92,0,17,18.0,5,113.68
Bengaluru,Koramangala,Entire home/apt,2,1,1,2,5.0,10,0,6,4.0,11,32.01
Tokyo,Shinjuku,Private room,4,1,1,1,4.75,92,0,12,8.0,3,58.31
Austin,Downtown,Shared room,6,1,1,1,4.74,50,0,24,32.0,2,50.65
San Francisco,Sunset,Private room,4,1,1,2,4.68,104,0,10,28.0,10,77.29
Paris,Bastille,Entire home/apt,4,1,1,2,4.39,34,0,8,22.0,10,93.83
Sydney,Bondi,Entire home/apt,8,2,1,2,4.44,89,1,6,11.0,11,103.01
Tokyo,Ginza,Private room,1,1,1,2,4.25,55,0,7,21.0,2,56.96
San Francisco,SoMa,Entire home/apt,9,1,1,1,4.92,87,0,18,9.0,5,139.27
Paris,Le Marais,Private room,4,1,1,2,4.47,23,0,12,24.0,7,82.53
Dubai,Jumeirah,Entire home/apt,2,3,1,4,4.2,89,0,5,4.0,9,74.09
San Francisco,Sunset,Private room,5,2,1,3,4.63,70,1,19,26.0,8,87.25
Tokyo,Ginza,Shared room,7,1,1,1,4.83,7,0,8,11.0,4,37.97
Sydney,Bondi,Entire home/apt,5,2,1,3,4.21,93,1,12,30.0,10,118.57
Dubai,Jumeirah,Shared room,3,1,1,1,4.68,11,0,7,17.0,4,48.88
Bengaluru,HSR Layout,Entire home/apt,4,2,1,3,4.42,63,1,9,10.0,6,48.14
Paris,Bastille,Entire home/apt,7,1,1,1,4.62,119,0,10,22.0,11,116.18
London,Hackney,Private room,6,1,2,2,4.36,83,0,11,5.0,4,62.28
Paris,Le Marais,Entire home/apt,8,1,1,2,4.85,87,0,18,23.0,12,160.83
Sydney,Surry Hills,Entire home/apt,8,2,1,3,4.03,37,1,12,3.0,7,83.07
Austin,South Congress,Hotel room,5,2,1,3,4.93,108,1,18,17.0,3,72.84
New York,Manhattan,Hotel room,6,2,1,2,5.0,130,0,5,39.0,5,175.27
Austin,South Congress,Private room,7,1,1,1,4.8,100,0,19,6.0,12,56.39
Paris,1st Arr.,Hotel room,3,1,1,1,4.24,15,1,10,39.0,8,141.23
Paris,Latin Quarter,Entire home/apt,4,2,1,3,3.9,65,0,9,32.0,6,129.2
Mumbai,Colaba,Entire home/apt,6,2,1,2,4.36,85,0,19,18.0,9,52.03
Dubai,Downtown,Entire home/apt,9,1,1,1,4.51,49,1,6,27.0,1,100.65
San Francisco,Marina,Private room,6,1,1,2,4.89,108,1,5,29.0,5,95.61
Austin,Hyde Park,Entire home/apt,6,2,1,3,3.84,30,0,13,15.0,4,50.98
New York,Brooklyn,Entire home/apt,3,2,1,3,4.51,53,0,17,10.0,8,125.92
London,Camden,Entire home/apt,4,1,1,2,4.84,81,0,10,16.0,2,103.08
Austin,Hyde Park,Entire home/apt,6,2,1,3,4.66,46,0,16,18.0,10,68.79
Sydney,Manly,Entire home/apt,2,1,1,1,4.52,75,1,19,8.0,6,111.32
Paris,Latin Quarter,Private room,1,1,1,1,4.24,40,0,13,26.0,3,60.83
San Francisco,Sunset,Private room,7,1,1,1,4.25,101,0,8,1.0,2,40.6
London,Camden,Entire home/apt,2,3,1,4,4.57,4,0,22,10.0,1,67.38
Paris,Montmartre,Entire home/apt,9,2,1,3,4.76,56,1,11,23.0,12,136.18
Austin,Downtown,Entire home/apt,7,1,1,1,4.46,0,1,12,29.0,8,107.36
Bengaluru,Indiranagar,Entire home/apt,6,2,1,2,4.97,9,0,15,9.0,1,36.07
Paris,Bastille,Entire home/apt,9,1,1,1,4.32,95,0,11,26.0,9,116.42
Bengaluru,Whitefield,Entire home/apt,3,3,1,4,4.52,178,0,14,14.0,5,53.44
Austin,South Congress,Entire home/apt,4,1,1,2,4.7,121,0,8,14.0,9,77.86
San Francisco,Mission,Private room,7,1,1,1,5.0,102,0,17,21.0,10,84.23
San Francisco,Mission,Private room,3,1,1,1,4.93,42,0,13,32.0,2,59.52
Sydney,CBD,Private room,5,1,1,2,4.75,46,1,14,39.0,4,98.53
San Francisco,SoMa,Entire home/apt,6,3,1,3,4.97,29,0,2,25.0,11,107.72
Sydney,Manly,Entire home/apt,2,2,1,2,4.5,113,1,12,16.0,5,112.06
Sydney,Manly,Entire home/apt,7,1,1,2,4.8,70,0,10,38.0,7,143.7
Dubai,Jumeirah,Entire home/apt,9,2,1,3,4.69,31,0,7,31.0,3,122.81
New York,Bronx,Entire home/apt,8,2,1,2,4.47,30,0,16,32.0,9,110.37
San Francisco,Marina,Private room,3,1,1,1,4.69,37,1,13,31.0,3,91.67
Austin,East Austin,Private room,4,1,1,1,4.72,51,0,19,15.0,2,46.84
Austin,Hyde Park,Entire home/apt,6,3,1,3,4.48,59,0,14,33.0,10,100.8
New York,Staten Island,Entire home/apt,6,1,1,2,4.87,2,0,13,20.0,8,84.26
Tokyo,Asakusa,Shared room,7,1,2,1,4.65,65,0,15,10.0,6,39.9
Dubai,Deira,Entire home/apt,4,3,1,4,4.76,0,0,3,27.0,9,84.69
San Francisco,Marina,Entire home/apt,8,2,1,2,4.67,72,0,11,1.0,7,127.85
Dubai,Marina,Private room,5,1,1,1,4.61,19,0,7,10.0,9,71.36
Paris,Latin Quarter,Shared room,4,1,1,2,5.0,89,0,11,26.0,8,78.57
Sydney,CBD,Entire home/apt,3,1,1,2,4.97,52,0,7,37.0,1,81.64
Mumbai,Andheri,Entire home/apt,7,1,1,2,4.78,74,0,7,18.0,3,43.83
Dubai,Bur Dubai,Entire home/apt,5,2,1,2,5.0,71,0,8,31.0,10,97.55
New York,Queens,Entire home/apt,8,2,1,3,4.65,60,0,10,36.0,7,130.47
Mumbai,Powai,Entire home/apt,6,1,1,2,4.83,142,0,10,23.0,12,54.53
Bengaluru,MG Road,Entire home/apt,8,1,1,1,4.98,99,0,13,11.0,3,42.44
London,Westminster,Entire home/apt,6,1,1,2,4.42,42,0,9,35.0,4,133.25
Bengaluru,Indiranagar,Private room,6,1,1,2,4.79,89,0,17,11.0,4,34.96
Sydney,Manly,Hotel room,2,2,1,3,4.99,5,0,10,2.0,10,72.28
Dubai,Jumeirah,Private room,6,1,1,2,4.02,77,0,9,18.0,11,51.9
Paris,1st Arr.,Entire home/apt,7,1,2,1,4.9,98,1,19,18.0,4,146.53
Dubai,Jumeirah,Entire home/apt,3,2,1,3,4.65,114,0,9,13.0,4,79.45
Austin,South Congress,Private room,2,1,1,2,5.0,4,0,9,24.0,11,52.54
Tokyo,Shinjuku,Private room,5,1,1,2,5.0,92,0,13,21.0,12,69.88
Paris,Le Marais,Hotel room,7,1,1,2,4.23,44,1,19,4.0,8,101.72
Mumbai,Andheri,Entire home/apt,7,3,2,4,4.9,22,1,20,29.0,7,72.63
Mumbai,Bandra,Entire home/apt,3,1,1,2,5.0,35,1,14,23.0,9,61.69
Mumbai,Colaba,Private room,5,2,1,3,4.32,84,0,15,27.0,11,61.33
Dubai,Downtown,Shared room,7,1,1,2,5.0,88,0,6,2.0,9,31.71
Tokyo,Roppongi,Entire home/apt,6,2,1,3,4.24,141,0,14,5.0,12,133.15
Paris,Bastille,Entire home/apt,4,2,1,3,4.69,10,1,2,7.0,12,102.44
Sydney,CBD,Private room,3,1,1,1,4.54,50,0,15,37.0,7,80.73
Dubai,Deira,Entire home/apt,2,1,1,1,4.85,65,0,13,5.0,11,51.61
Dubai,Bur Dubai,Entire home/apt,2,2,1,3,5.0,90,1,14,13.0,12,99.44
San Francisco,SoMa,Private room,3,2,1,2,4.89,131,0,12,6.0,7,92.21
Paris,Latin Quarter,Entire home/apt,5,2,1,3,4.77,58,1,15,35.0,3,148.57
San Francisco,Marina,Private room,3,1,1,1,4.95,79,0,11,14.0,4,71.65
Sydney,Manly,Entire home/apt,2,1,1,2,4.89,14,0,15,10.0,6,105.5
Sydney,Newtown,Entire home/apt,9,1,1,2,4.96,79,1,8,35.0,2,89.7
Austin,East Austin,Entire home/apt,8,1,1,1,4.73,56,0,16,8.0,1,47.0
Dubai,Deira,Entire home/apt,7,1,1,1,4.34,77,0,13,4.0,7,78.5
Austin,South Congress,Private room,3,1,1,1,4.59,62,1,18,23.0,3,55.52
Tokyo,Roppongi,Private room,4,3,1,4,4.85,86,0,11,24.0,2,86.4
Austin,Hyde Park,Entire home/apt,8,2,1,2,5.0,53,0,19,21.0,9,88.85
Austin,East Austin,Entire home/apt,9,1,1,1,4.64,139,1,10,16.0,6,90.91
London,Greenwich,Private room,4,2,1,2,4.53,4,0,15,18.0,9,53.95
Dubai,Bur Dubai,Private room,7,2,2,3,4.74,78,0,13,14.0,11,59.55
Dubai,Downtown,Private room,1,3,1,3,4.98,22,0,12,19.0,9,83.83
Austin,East Austin,Entire home/apt,9,2,1,2,4.66,70,0,8,16.0,3,91.06
London,Camden,Entire home/apt,7,2,1,2,4.2,4,1,4,33.0,5,125.44
Paris,Le Marais,Private room,4,1,2,2,4.81,85,0,5,21.0,11,78.12
New York,Brooklyn,Entire home/apt,4,2,1,2,4.35,90,0,16,15.0,1,94.76
Paris,Montmartre,Private room,4,1,1,2,4.49,35,0,2,19.0,3,52.53
Paris,1st Arr.,Entire home/apt,9,2,1,3,4.89,16,0,10,15.0,3,124.09
